BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1361,7, ,D4,"10 MITCHELL PLACE, 9C", ,10017,0,0,0,0,0,1931, 	2 ,D4," $	860,000 ",12/19/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1361,7, ,D4,"10 MITCHELL PLACE, 9B", ,10017,0,0,0,0,0,1931, 	2 ,D4," $	712,500 ",12/20/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1361,7, ,D4,"10 MITCHELL PLACE, 13GH", ,10017,0,0,0,0,0,1931, 	2 ,D4," $	1,645,000 ",1/17/18
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1361,12, ,D4,"2 BEEKMAN PLACE, 2A", ,10017,0,0,0,0,0,1931, 	2 ,D4," $	1,592,500 ",8/10/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1361,12, ,D4,"2 BEEKMAN PLACE, 13-F", ,10017,0,0,0,0,0,1931, 	2 ,D4," $	780,000 ",10/2/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1361,12, ,D4,"2 BEEKMAN PLACE, 16D", ,10017,0,0,0,0,0,1931, 	2 ,D4, $	-   ,10/30/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1361,21, ,D4,"1 BEEKMAN PLACE, 1A", ,10022,0,0,0,0,0,1931, 	2 ,D4," $	6,500,000 ",4/10/18
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1361,21, ,D4,"1 BEEKMAN PLACE, 9/10C", ,10022,0,0,0,0,0,1931, 	2 ,D4," $	10,147,500 ",5/24/18
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1361,39, ,D4,"12 BEEKMAN PLACE, 12A", ,10022,0,0,0,0,0,1957, 	2 ,D4," $	1,200,000 ",8/17/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1361,39, ,D4,"12 BEEKMAN PLACE, 12C", ,10022,0,0,0,0,0,1957, 	2 ,D4," $	762,500 ",12/21/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1361,39, ,D4,"12 BEEKMAN PLACE, 1A", ,10022,0,0,0,0,0,1957, 	2 ,D4, $	-   ,3/14/18
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1361,39, ,D4,"12 BEEKMAN PLACE, 4E", ,10022,0,0,0,0,0,1957, 	2 ,D4," $	920,000 ",3/19/18
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1361,39, ,D4,"12 BEEKMAN PLACE, PH-B", ,10022,0,0,0,0,0,1957, 	2 ,D4, $	-   ,4/4/18
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1361,39, ,D4,"12 BEEKMAN PLACE, 9A", ,10022,0,0,0,0,0,1957, 	2 ,D4, $	-   ,4/12/18
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1362,38, ,D4,"30 BEEKMAN PLACE, 9A", ,10022,0,0,0,0,0,1931, 	2 ,D4," $	967,337 ",7/12/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1362,38, ,D4,"30 BEEKMAN PLACE, 8C", ,10022,0,0,0,0,0,1931, 	2 ,D4," $	850,000 ",4/18/18
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1362,41, ,D4,"420 EAST 51ST STREET, 3B", ,10022,0,0,0,0,0,1962, 	2 ,D4, $	-   ,7/14/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1362,41, ,D4,"420 EAST 51ST STREET, 3B", ,10022,0,0,0,0,0,1962, 	2 ,D4, $	-   ,7/14/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1362,41, ,D4,"420 EAST 51ST STREET, 10G", ,10022,0,0,0,0,0,1962, 	2 ,D4," $	445,000 ",7/27/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1362,41, ,D4,"420 EAST 51ST STREET, 11J", ,10022,0,0,0,0,0,1962, 	2 ,D4," $	625,000 ",9/25/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1362,41, ,D4,"420 EAST 51ST STREET, 3G", ,10022,0,0,0,0,0,1962, 	2 ,D4," $	382,000 ",10/30/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1362,41, ,D4,"420 EAST 51ST STREET, 3B", ,10022,0,0,0,0,0,1962, 	2 ,D4," $	385,000 ",2/26/18
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1362,41, ,D4,"420 EAST 51ST STREET, 7A", ,10022,0,0,0,0,0,1962, 	2 ,D4," $	700,000 ",5/21/18
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1362,41, ,D4,"420 EAST 51ST STREET, 5D", ,10022,0,0,0,0,0,1962, 	2 ,D4," $	680,000 ",5/29/18
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1362,41, ,D4,"420 EAST 51ST STREET, 8G", ,10022,0,0,0,0,0,1962, 	2 ,D4," $	385,000 ",5/29/18
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1362,41, ,D4,"420 EAST 51ST STREET, 6J", ,10022,0,0,0,0,0,1962, 	2 ,D4," $	685,000 ",6/6/18
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1363,8, ,D4,"425 EAST 51ST STREET, 6F", ,10022,0,0,0,0,0,1928, 	2 ,D4," $	667,500 ",7/12/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1363,8, ,D4,"425 EAST 51ST STREET, 6C", ,10022,0,0,0,0,0,1928, 	2 ,D4," $	1,140,000 ",10/5/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1363,8, ,D4,"425 EAST 51ST STREET, 5E", ,10022,0,0,0,0,0,1928, 	2 ,D4," $	715,000 ",12/20/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1363,8, ,D4,"425 EAST 51ST STREET, 8F", ,10022,0,0,0,0,0,1928, 	2 ,D4, $	-   ,3/22/18
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1363,12, ,D4,"433 EAST 51ST STREET, 8CD", ,10022,0,0,0,0,0,1930, 	2 ,D4," $	2,125,000 ",12/15/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1363,12, ,D4,"433 EAST 51ST STREET, 10G", ,10022,0,0,0,0,0,1930, 	2 ,D4," $	650,000 ",3/21/18
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1363,12, ,D4,"433 EAST 51ST STREET, 4G", ,10022,0,0,0,0,0,1930, 	2 ,D4," $	585,000 ",6/15/18
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1363,12, ,D4,"433 EAST 51ST STREET, 5D", ,10022,0,0,0,0,0,1930, 	2 ,D4," $	441,000 ",6/20/18
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1363,26, ,D4,"450 EAST 52ND STREET, 5", ,10022,0,0,0,0,0,1927, 	2 ,D4," $	8,500,000 ",12/18/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1363,27, ,D4,"444 EAST 52ND STREET, 9C", ,10022,0,0,0,0,0,1929, 	2 ,D4," $	1,200,000 ",8/23/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1363,27, ,D4,"444 EAST 52ND STREET, 3B", ,10022,0,0,0,0,0,1929, 	2 ,D4," $	415,000 ",12/27/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1363,27, ,D4,"444 EAST 52ND STREET, 3B", ,10022,0,0,0,0,0,1929, 	2 ,D4," $	430,000 ",12/28/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1363,27, ,D4,"444 EAST 52ND STREET, 3C", ,10022,0,0,0,0,0,1929, 	2 ,D4, $	-   ,4/11/18
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1363,37, ,D4,"424 EAST 52ND STREET, 5D", ,10022,0,0,0,0,0,1930, 	2 ,D4," $	485,000 ",9/6/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1363,37, ,D4,"424 EAST 52ND STREET, 7E", ,10022,0,0,0,0,0,1930, 	2 ,D4," $	770,000 ",9/26/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1363,37, ,D4,"424 EAST 52ND   STREET, 9A", ,10022,0,0,0,0,0,1930, 	2 ,D4," $	1,120,075 ",1/30/18
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1363,37, ,D4,"424 EAST 52ND STREET, 3D", ,10022,0,0,0,0,0,1930, 	2 ,D4," $	495,000 ",3/27/18
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1363,40, ,D4,"414 EAST 52ND STREET, 11-G", ,10022,0,0,0,0,0,1931, 	2 ,D4," $	965,000 ",11/27/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1363,40, ,D4,"414 EAST 52ND STREET, 3A", ,10022,0,0,0,0,0,1931, 	2 ,D4," $	1,495,000 ",11/28/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1363,40, ,D4,"414 EAST 52ND STREET, 10F", ,10022,0,0,0,0,0,1931, 	2 ,D4," $	780,500 ",12/14/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1363,40, ,D4,"414 EAST 52ND STREET, 5F", ,10022,0,0,0,0,0,1931, 	2 ,D4," $	772,500 ",3/14/18
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1363,40, ,D4,"414 EAST 52ND STREET, 8A", ,10022,0,0,0,0,0,1931, 	2 ,D4," $	1,300,000 ",5/1/18
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1363,40, ,D4,"414 EAST 52ND STREET, 4E", ,10022,0,0,0,0,0,1931, 	2 ,D4," $	715,000 ",5/24/18
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1363,43, ,D4,"400 EAST 52ND STREET, 1F", ,10022,0,0,0,0,0,1931, 	2 ,D4," $	399,000 ",8/24/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1363,43, ,D4,"400 EAST 52ND  STREET, 14B", ,10022,0,0,0,0,0,1931, 	2 ,D4," $	575,000 ",9/13/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1363,43, ,D4,"400 EAST 52ND  STREET, 14J", ,10022,0,0,0,0,0,1931, 	2 ,D4," $	780,000 ",10/3/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1363,43, ,D4,"400 EAST 52ND STREET, 15B", ,10022,0,0,0,0,0,1931, 	2 ,D4," $	505,000 ",10/30/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1363,43, ,D4,"400 EAST 52 STREET, 15C", ,10022,0,0,0,0,0,1931, 	2 ,D4," $	762,500 ",12/22/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1363,43, ,D4,"400 EAST 52ND STREET, 4C", ,10022,0,0,0,0,0,1931, 	2 ,D4," $	590,000 ",2/12/18
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1363,43, ,D4,"400 EAST 52ND STREET, 11GJ", ,10022,0,0,0,0,0,1931, 	2 ,D4," $	1,840,052 ",2/13/18
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1363,43, ,D4,"400 EAST 52ND STREET, 7D", ,10022,0,0,0,0,0,1931, 	2 ,D4," $	1,270,000 ",6/13/18
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1364,5, ,D4,"415 EAST 52ND STREET, 9GC", ,10022,0,0,0,0,0,1956, 	2 ,D4," $	1,325,044 ",11/27/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1364,5, ,D4,"415 EAST 52ND STREET, 9D/B", ,10022,0,0,0,0,0,1956, 	2 ,D4," $	1,294,500 ",1/23/18
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1364,5, ,D4,"415 EAST 52ND STREET, 10AB", ,10022,0,0,0,0,0,1956, 	2 ,D4," $	1,400,000 ",2/12/18
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1364,5, ,D4,"415 EAST 52ND STREET, 12BC", ,10022,0,0,0,0,0,1956, 	2 ,D4," $	790,000 ",2/13/18
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1364,5, ,D4,"415 EAST 52ND   STREET, 7 MC", ,10022,0,0,0,0,0,1956, 	2 ,D4," $	790,000 ",4/10/18
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1364,5, ,D4,"415 EAST 52ND STREET, 11AB", ,10022,0,0,0,0,0,1956, 	2 ,D4," $	1,130,000 ",4/30/18
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1364,5, ,D4,"415 EAST 52ND STREET, 7EC", ,10022,0,0,0,0,0,1956, 	2 ,D4," $	790,000 ",6/19/18
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1364,22, ,D4,"435 EAST 52ND STREET, 16C", ,10022,0,0,0,0,0,1931, 	2 ,D4," $	9,700,000 ",11/14/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1365,20, ,D4,"60 SUTTON PLACE SOUTH, 3CS", ,10022,0,0,0,0,0,1951, 	2 ,D4, $	-   ,7/12/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1365,20, ,D4,"60 SUTTON PLACE SOUTH, 8HN", ,10022,0,0,0,0,0,1951, 	2 ,D4," $	795,000 ",8/15/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1365,20, ,D4,"60 SUTTON PLACE SOUTH, 1ES", ,10022,0,0,0,0,0,1951, 	2 ,D4," $	855,000 ",8/31/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1365,20, ,D4,"60 SUTTON PLACE SOUTH, 9EN", ,10022,0,0,0,0,0,1951, 	2 ,D4," $	999,000 ",9/15/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1365,20, ,D4,"60 SUTTON PLACE SOUTH, 4GN", ,10022,0,0,0,0,0,1951, 	2 ,D4," $	810,000 ",10/12/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1365,20, ,D4,"60 SUTTON PLACE SOUTH, 9-FS", ,10022,0,0,0,0,0,1951, 	2 ,D4," $	735,000 ",10/19/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1365,20, ,D4,"60 SUTTON PLACE SOUTH, 15CN", ,10022,0,0,0,0,0,1951, 	2 ,D4, $	-   ,10/25/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1365,20, ,D4,"60 SUTTON PLACE SOUTH, 12DN", ,10022,0,0,0,0,0,1951, 	2 ,D4," $	1,795,000 ",10/26/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1365,20, ,D4,"60 SUTTON PLACE SOUTH, 11AN", ,10022,0,0,0,0,0,1951, 	2 ,D4," $	675,000 ",11/10/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1365,20, ,D4,"60 SUTTON PLACE SOUTH, 12-BN", ,10022,0,0,0,0,0,1951, 	2 ,D4," $	1,050,000 ",1/5/18
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1365,20, ,D4,"60 SUTTON PLACE SOUTH, 4GN", ,10022,0,0,0,0,0,1951, 	2 ,D4," $	807,000 ",3/14/18
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1365,20, ,D4,"60 SUTTON PLACE SOUTH, 9DN", ,10022,0,0,0,0,0,1951, 	2 ,D4," $	1,550,000 ",4/3/18
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1365,20, ,D4,"60 SUTTON PLACE SOUTH, 9JS", ,10022,0,0,0,0,0,1951, 	2 ,D4," $	1,750,000 ",5/18/18
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1365,20, ,D4,"60 SUTTON PLACE SOUTH, 7LS", ,10022,0,0,0,0,0,1951, 	2 ,D4," $	515,000 ",6/6/18
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1365,20, ,D4,"60 SUTTON PLACE SOUTH, 2BS", ,10022,0,0,0,0,0,1951, 	2 ,D4," $	850,000 ",6/7/18
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1365,20, ,D4,"60 SUTTON PLACE SOUTH, 4NS", ,10022,0,0,0,0,0,1951, 	2 ,D4, $	-   ,6/14/18
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1366,16, ,D4,"420 EAST 55 STREET, 9E", ,10022,0,0,0,0,0,1956, 	2 ,D4," $	930,000 ",7/6/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1366,16, ,D4,"420 EAST 55TH STREET, 10T", ,10022,0,0,0,0,0,1956, 	2 ,D4," $	450,000 ",7/10/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1366,16, ,D4,"420 EAST 55TH STREET, 4L", ,10022,0,0,0,0,0,1956, 	2 ,D4," $	628,000 ",7/19/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1366,16, ,D4,"420 EAST 55TH STREET, 10QRS", ,10022,0,0,0,0,0,1956, 	2 ,D4," $	2,650,000 ",8/3/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1366,16, ,D4,"420 EAST 55TH STREET, 3K", ,10022,0,0,0,0,0,1956, 	2 ,D4," $	400,000 ",8/17/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1366,16, ,D4,"420 EAST 55TH STREET, 9-K", ,10022,0,0,0,0,0,1956, 	2 ,D4," $	438,000 ",8/29/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1366,16, ,D4,"420 EAST 55TH STREET, 2F", ,10022,0,0,0,0,0,1956, 	2 ,D4," $	783,000 ",10/6/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1366,16, ,D4,"420 EAST 55TH STREET, 10G", ,10022,0,0,0,0,0,1956, 	2 ,D4," $	710,000 ",10/20/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1366,16, ,D4,"420 EAST 55TH STREET, 11T", ,10022,0,0,0,0,0,1956, 	2 ,D4," $	472,500 ",12/19/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1366,16, ,D4,"420 EAST 55TH STREET, 6K", ,10022,0,0,0,0,0,1956, 	2 ,D4," $	445,000 ",12/20/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1366,16, ,D4,"420 EAST 55TH   STREET, 1B", ,10022,0,0,0,0,0,1956, 	2 ,D4," $	810,000 ",1/30/18
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1366,16, ,D4,"420 EAST 55TH STREET, 9A", ,10022,0,0,0,0,0,1956, 	2 ,D4," $	586,000 ",1/31/18
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1366,16, ,D4,"420 EAST 55TH STREET, 4G", ,10022,0,0,0,0,0,1956, 	2 ,D4," $	640,000 ",2/5/18
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1366,16, ,D4,"420 EAST 55TH STREET, 5P", ,10022,0,0,0,0,0,1956, 	2 ,D4," $	827,000 ",4/17/18
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1366,16, ,D4,"420 EAST 55TH STREET, 4R", ,10022,0,0,0,0,0,1956, 	2 ,D4," $	707,378 ",4/20/18
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1366,25, ,D4,"50 SUTTON PLACE SOUTH, 11C", ,10022,0,0,0,0,0,1955, 	2 ,D4," $	1,150,000 ",7/10/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1366,25, ,D4,"50 SUTTON PLACE SOUTH, 6G", ,10022,0,0,0,0,0,1955, 	2 ,D4," $	1,500,000 ",8/16/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1366,25, ,D4,"50 SUTTON PLACE SOUTH, 6L", ,10022,0,0,0,0,0,1955, 	2 ,D4, $	-   ,8/21/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1366,25, ,D4,"50 SUTTON PLACE SOUTH, 4D", ,10022,0,0,0,0,0,1955, 	2 ,D4," $	795,000 ",8/23/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1366,25, ,D4,"50 SUTTON PLACE SOUTH, 11J", ,10022,0,0,0,0,0,1955, 	2 ,D4," $	1,650,000 ",8/30/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1367,1, ,D4,"400 EAST 56TH STREET, 29-H", ,10022,0,0,0,0,0,1969, 	2 ,D4," $	1,650,000 ",7/31/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1367,1, ,D4,"400 EAST 56TH STREET, 35L", ,10022,0,0,0,0,0,1969, 	2 ,D4," $	1,700,000 ",8/21/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1367,1, ,D4,"400 EAST 56TH, 27C", ,10022,0,0,0,0,0,1969, 	2 ,D4, $	-   ,8/22/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1367,1, ,D4,"400 EAST 56TH STREET, 29E", ,10022,0,0,0,0,0,1969, 	2 ,D4," $	1,075,000 ",9/27/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1367,1, ,D4,"400 EAST 56TH STREET, 36-H", ,10022,0,0,0,0,0,1969, 	2 ,D4, $	-   ,10/4/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1367,1, ,D4,"400 EAST 56TH STREET, 10G", ,10022,0,0,0,0,0,1969, 	2 ,D4," $	1,305,000 ",10/6/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1367,1, ,D4,"400 EAST 56TH STREET, 34B", ,10022,0,0,0,0,0,1969, 	2 ,D4, $	-   ,10/10/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1367,1, ,D4,"400 EAST 56TH STREET, 20C", ,10022,0,0,0,0,0,1969, 	2 ,D4," $	1,110,000 ",10/16/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1367,1, ,D4,"400 EAST 56TH STREET, 35A", ,10022,0,0,0,0,0,1969, 	2 ,D4," $	610,000 ",10/19/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1367,1, ,D4,"400 EAST 56TH STREET, 39MN", ,10022,0,0,0,0,0,1969, 	2 ,D4, $	-   ,10/27/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1367,1, ,D4,"400 E 56TH ST, 4H", ,10022,0,0,0,0,0,1969, 	2 ,D4," $	1,400,000 ",11/3/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1367,1, ,D4,"400 EAST 56TH   STREET, 38C", ,10022,0,0,0,0,0,1969, 	2 ,D4," $	1,190,000 ",11/21/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1367,1, ,D4,"400 EAST 56TH STREET, 14N", ,10022,0,0,0,0,0,1969, 	2 ,D4," $	2,100,000 ",11/21/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1367,1, ,D4,"400 EAST 56TH STREET, 37M", ,10022,0,0,0,0,0,1969, 	2 ,D4," $	799,000 ",12/12/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1367,1, ,D4,"400 EAST 56TH STREET, 11R", ,10022,0,0,0,0,0,1969, 	2 ,D4," $	1,245,000 ",12/14/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1367,1, ,D4,"400 EAST 56TH STREET, 23E", ,10022,0,0,0,0,0,1969, 	2 ,D4," $	1,285,000 ",12/14/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1367,1, ,D4,"400 E 56TH ST, 25G", ,10022,0,0,0,0,0,1969, 	2 ,D4, $	-   ,12/18/17
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1367,1, ,D4,"400 EAST 56TH STREET, 31AB", ,10022,0,0,0,0,0,1969, 	2 ,D4," $	2,300,000 ",1/8/18
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1367,1, ,D4,"400 EAST 56TH STREET, 18-G", ,10022,0,0,0,0,0,1969, 	2 ,D4," $	1,280,000 ",1/23/18
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1367,1, ,D4,"400 EAST 56TH STREET, 8-S", ,10022,0,0,0,0,0,1969, 	2 ,D4," $	720,000 ",1/30/18
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1367,1, ,D4,"400 EAST 56TH STREET, 8L", ,10022,0,0,0,0,0,1969, 	2 ,D4," $	1,560,000 ",2/15/18
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1367,1, ,D4,"400 EAST 56TH   STREET, 28E", ,10022,0,0,0,0,0,1969, 	2 ,D4, $	-   ,3/26/18
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1367,1, ,D4,"400 EAST 56TH STREET, 26F", ,10022,0,0,0,0,0,1969, 	2 ,D4, $	-   ,3/29/18
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,1367,1, ,D4,"400 EAST 56TH STREET, 26F", ,10022,0,0,0,0,0,1969, 	2 ,D4, $	-   ,3/29/18
